trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;30343.20871737977;17;true;600001;14073;28601;
2;30363.95767213538;17;true;600024;14221;28877;
3;30409.546587789126;17;true;600018;14400;29149;
4;30479.57107313538;17;true;600017;13666;27701;
5;30487.294012492493;17;true;600005;14360;29171;
6;31062.74104608941;17;true;600013;15079;30509;
7;31138.57837559669;17;true;600029;11808;24119;
8;31392.041301593683;17;true;600011;12774;25995;
9;32375.973318544664;17;true;600001;11974;24445;
10;32937.518415268765;17;true;600014;14042;28483;
11;33055.280523155154;17;true;600000;13959;28363;
12;33296.550972585756;17;true;600015;13624;27713;
13;33720.203951123025;17;true;600019;13654;27745;
14;33953.240481588764;17;true;600009;13618;27715;
15;34355.102865070025;17;true;601366;13755;27971;
16;28379.938887222634;18;true;600014;13655;27715;
17;28448.944441827633;18;true;600009;15541;31375;
18;28466.36353588406;18;true;600005;15617;31623;
19;28521.74648152748;18;true;600023;13860;28099;
20;28548.07678873524;18;true;600020;14887;30147;
21;28576.412019989082;18;true;600005;11900;24269;
22;28587.176898206482;18;true;600038;14255;28869;
23;28707.616385679932;18;true;600028;12554;25569;
24;28755.684023314443;18;true;600008;11887;24299;
25;28782.297359813896;18;true;600031;12005;24477;
26;28830.338908264956;18;true;600035;12592;25645;
27;28835.79392513174;18;true;600008;12233;24977;
28;28890.414274273542;18;true;600003;11966;24369;
29;29575.822602573713;18;true;600013;14389;29231;
30;29736.210936291205;18;true;600034;13938;28243;
