mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
14.333333333333334;0.47946330148538424;54586.04791761302;2810.1892057669324;1.0;0.0;600056.9;181.56529176143164;21900.4;1501.086241176128;44261.0;2948.9576884512708;
