mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
91.66666666666667;0.47946330148538424;42904.58756970796;355.5374583798541;1.0;0.0;600011.9333333333;8.064110927899696;24329.633333333335;545.9690835843044;48911.333333333336;1079.7084003957075;
