trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;41311.315775505995;64;true;600034;28066;56565;
2;41349.58116550962;64;true;600000;26992;54435;
3;41584.057741443714;64;true;600011;26964;54363;
4;41738.08342957697;64;true;600007;27216;54941;
5;41794.6294111674;64;true;600013;27530;55507;
6;41968.66341828972;64;true;600019;27479;55449;
7;42227.15691027966;64;true;600000;27346;55057;
8;41000.235447508305;65;true;600002;28133;56631;
9;41013.49818920557;65;true;600000;27456;55305;
10;41124.71769117679;65;true;600006;27405;55225;
11;41200.86312473691;65;true;600001;26425;53263;
12;41232.4540055465;65;true;600019;27384;55147;
13;41234.085576550635;65;true;600010;27376;55207;
14;41246.93743184378;65;true;600117;28002;56417;
15;41275.382031062065;65;true;600009;26693;53785;
16;41332.52001230287;65;true;600009;27900;56137;
17;41348.887098883046;65;true;600003;27032;54379;
18;41495.62143565168;65;true;600015;27617;55643;
19;41612.59022238298;65;true;600007;27626;55619;
20;41623.923779914534;65;true;600005;26784;53881;
21;41695.14762162862;65;true;600009;26758;53901;
22;41731.50796520327;65;true;600017;26841;54047;
23;41824.64252730815;65;true;600000;27716;55809;
24;41945.47629868802;65;true;600024;27379;55093;
25;40886.36250127304;66;true;600011;27229;54849;
26;40911.53128843508;66;true;600095;27342;55025;
27;40936.348621904486;66;true;600005;26809;53973;
28;41052.068752478;66;true;600008;27310;54957;
29;41087.78144272635;66;true;600001;27706;55843;
30;41203.30781278548;66;true;600001;27461;55311;
