trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;49277.54943718089;49;true;600012;23848;48335;
2;50176.91794986023;49;true;600010;22996;46685;
3;50944.128726429604;49;true;600003;21773;44195;
4;48144.823400100926;50;true;600010;23372;47299;
5;48317.02557288578;50;true;600003;23672;47905;
6;48427.16172838816;50;true;600585;23358;47281;
7;48730.88196988381;50;true;600022;22572;45871;
8;48814.80021732638;50;true;600013;22866;46397;
9;48864.50657425767;50;true;600026;24349;49171;
10;49176.725641877594;50;true;600009;23092;46843;
11;49228.52285597749;50;true;600000;23483;47555;
12;49287.60815784808;50;true;600022;22723;46079;
13;49349.573096684835;50;true;600013;21003;42693;
14;49357.42591635748;50;true;600010;23037;46583;
15;49553.16499504486;50;true;600007;23683;47887;
16;49797.36214672935;50;true;600002;23086;46767;
17;49836.24785084666;50;true;600028;21393;43411;
18;49842.06366941623;50;true;600001;22234;45003;
19;50057.45055367863;50;true;600005;22337;45287;
20;50138.494700429736;50;true;600013;22200;44935;
21;50237.82288091915;50;true;600007;23679;48005;
22;50412.06946039987;50;true;600000;21705;44039;
23;47050.68422143833;51;true;600009;23790;48083;
24;47399.3109280064;51;true;600018;22481;45515;
25;47527.40005870728;51;true;600011;22148;44909;
26;47741.69206206779;51;true;600000;21764;44081;
27;47763.994798417356;51;true;600004;24889;50285;
28;48465.20099552921;51;true;600002;22282;45113;
29;48500.747545530714;51;true;600005;23329;47249;
30;48551.7926297412;51;true;600014;22142;44975;
