trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42477.41372018229;100;true;600002;27461;54937;
2;42477.41372018229;100;true;600005;27711;55439;
3;42477.41372018229;100;true;600009;28031;56079;
4;42477.41372018229;100;true;600001;26934;53883;
5;42477.41372018229;100;true;600020;27017;54051;
6;42477.413720182296;100;true;600017;27494;55003;
7;42477.413720182296;100;true;600004;26759;53535;
8;42477.413720182296;100;true;600014;26877;53771;
9;42477.413720182296;100;true;600001;27016;54049;
10;42477.413720182296;100;true;600013;26114;52243;
11;42477.413720182296;100;true;600012;27639;55293;
12;42477.413720182296;100;true;600017;27480;54975;
13;42477.413720182296;100;true;600022;27420;54855;
14;42477.413720182296;100;true;600014;27566;55147;
15;42477.413720182296;100;true;600005;27920;55855;
16;42477.413720182296;100;true;600014;27614;55243;
17;42477.413720182296;100;true;600013;27306;54627;
18;42477.413720182296;100;true;600008;27226;54467;
19;42477.413720182296;100;true;600003;27907;55829;
20;42477.413720182296;100;true;600010;28120;56255;
21;42477.413720182296;100;true;600004;27659;55333;
22;42477.413720182296;100;true;600007;27393;54803;
23;42477.413720182296;100;true;600004;27041;54097;
24;42477.413720182296;100;true;600005;27249;54513;
25;42477.413720182296;100;true;600003;27100;54215;
26;42477.413720182296;100;true;600007;27809;55633;
27;42477.413720182296;100;true;600004;27761;55537;
28;42477.413720182296;100;true;600004;27383;54781;
29;42477.413720182296;100;true;600002;27536;55087;
30;42477.413720182296;100;true;600018;27657;55331;
