trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;32848.319238345866;28;true;600000;13521;27491;
2;32995.393277576295;28;true;600014;15043;30471;
3;33233.160484767635;28;true;600004;14246;28951;
4;33248.15118803312;28;true;600004;13934;28295;
5;33398.73498135364;28;true;600005;15270;30875;
6;33405.31284579284;28;true;600016;13613;27677;
7;33508.42032210639;28;true;600015;11840;24211;
8;33570.75520022949;28;true;600004;11830;24201;
9;33584.9730662965;28;true;600022;13247;26955;
10;33624.68595479506;28;true;600014;13001;26477;
11;33646.81698985391;28;true;600001;14975;30349;
12;33673.95897178467;28;true;600015;14188;28791;
13;34209.107637884015;28;true;600011;15055;30471;
14;34469.45764990419;28;true;600070;12724;25901;
15;34594.69476112579;28;true;600758;12789;26063;
16;31353.79429728651;29;true;600013;13162;26743;
17;31436.08021402248;29;true;600012;14406;29181;
18;31595.887980723994;29;true;600005;15112;30589;
19;31638.521184893212;29;true;600025;14078;28571;
20;31811.691313409145;29;true;600004;13721;27855;
21;31824.361588117677;29;true;600011;13412;27263;
22;31829.53626871467;29;true;601282;14143;28663;
23;31944.572161552573;29;true;600006;13236;26903;
24;32037.60735211088;29;true;600008;14003;28423;
25;32082.15487485367;29;true;600015;14018;28447;
26;32137.393545309045;29;true;600015;14128;28641;
27;32194.35242018447;29;true;600010;14273;28897;
28;32218.22391191646;29;true;600037;12998;26447;
29;32231.58685095058;29;true;600007;12136;24791;
30;32407.887341498586;29;true;600012;13530;27529;
