trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43770.039553210954;95;true;600007;22592;45387;
2;43794.38532633333;95;true;600010;22900;46003;
3;43862.3598730745;95;true;600017;22939;46061;
4;43870.28994508517;95;true;600000;22227;44707;
5;43889.46641321599;95;true;600010;22877;45899;
6;43902.674649245346;95;true;600021;22928;46051;
7;43915.65669733848;95;true;600007;23167;46501;
8;43989.97541837258;95;true;600000;22472;45153;
9;44121.84095353375;95;true;600020;22869;45897;
10;44145.28444722605;95;true;600010;23223;46567;
11;44149.001416471445;95;true;600013;22945;46047;
12;44176.74271336239;95;true;600020;23292;46765;
13;44184.32868251248;95;true;600011;22974;46145;
14;44235.45418820326;95;true;600003;22900;45963;
15;44599.07888064804;95;true;600000;23094;46371;
16;43236.345038980304;96;true;600016;22923;45975;
17;43237.86861417207;96;true;600013;22815;45771;
18;43241.69343616209;96;true;600012;23604;47309;
19;43311.28300464293;96;true;600021;23201;46521;
20;43311.28300464295;96;true;600004;22762;45675;
21;43311.80100527114;96;true;600019;22809;45761;
22;43312.365767173236;96;true;600008;22968;46039;
23;43312.71676901254;96;true;600002;23131;46397;
24;43312.71676901254;96;true;600009;22480;45089;
25;43312.71676901256;96;true;600012;23224;46559;
26;43313.53578068023;96;true;600008;23422;46961;
27;43313.53578068026;96;true;600007;23396;46923;
28;43329.464106157815;96;true;600025;23426;46963;
29;43458.43499692852;96;true;600009;23237;46617;
30;43735.139727992995;96;true;600023;23209;46587;
