trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;32024.17372098751;8;true;628437;49;205;
2;28669.803211216127;9;true;639096;81;265;
3;28669.803211216127;9;true;630192;81;265;
4;29641.914334641617;9;true;616172;61;217;
5;29775.177684942315;9;true;625796;42;191;
6;29880.12969846564;9;true;641818;19;131;
7;30000.524765986294;9;true;623724;34;165;
8;30249.330080135223;9;true;612002;59;211;
9;30507.117611782178;9;true;626809;29;139;
10;30563.5971731798;9;true;646409;37;169;
11;30966.908678724147;9;true;604405;49;203;
12;31081.578993478404;9;true;620244;26;149;
13;31324.737107207307;9;true;606124;26;143;
14;31519.139061424663;9;true;602225;30;155;
15;31549.52361420412;9;true;636946;25;137;
16;31943.619339412595;9;true;608311;45;197;
17;32048.171168176304;9;true;600011;45;199;
18;32200.871199629524;9;true;623394;27;161;
19;32319.788811794577;9;true;603638;25;131;
20;32364.808431190093;9;true;635266;32;155;
21;32546.911475296958;9;true;632011;29;173;
22;32998.67936875879;9;true;615014;27;145;
23;33053.777786440056;9;true;608128;19;123;
24;29131.002433056306;10;true;620217;29;159;
25;29496.15960401959;10;true;613994;23;139;
26;29515.566943857677;10;true;631688;33;169;
27;30048.713989483065;10;true;602341;36;171;
28;30470.26761021239;10;true;625834;23;139;
29;30640.4941245128;10;true;638491;23;155;
30;31655.039609140425;10;true;629914;26;165;
