trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;40535.36552412048;36;true;600018;18502;37657;
2;40824.76304037453;36;true;600002;19013;38667;
3;41030.57863048987;36;true;600025;20979;42425;
4;38996.94503113981;37;true;600021;19837;40243;
5;39006.40678291209;37;true;600004;17994;36607;
6;39164.749266118924;37;true;600009;18679;37999;
7;39296.19898912915;37;true;600028;20406;41385;
8;39436.89493496167;37;true;600006;18886;38359;
9;39532.11547321338;37;true;600013;20480;41411;
10;39559.61246698542;37;true;600005;17914;36403;
11;39664.55600807664;37;true;600006;18390;37359;
12;39698.32506750957;37;true;600024;19973;40497;
13;39754.53717472175;37;true;600011;19326;39197;
14;39771.13396722127;37;true;600008;19388;39369;
15;40155.30542946702;37;true;600004;18359;37379;
16;40227.41891369059;37;true;600009;20214;40881;
17;40232.02660890915;37;true;600001;19511;39555;
18;40277.40512428725;37;true;600020;20294;40997;
19;40284.161502915915;37;true;600028;19894;40323;
20;40322.00923254908;37;true;600015;18441;37535;
21;40567.57675032322;37;true;600016;20161;40809;
22;40700.819971251214;37;true;600012;16493;33705;
23;41196.034337676116;37;true;600016;18320;37283;
24;38525.626008052284;38;true;600009;18547;37641;
25;38797.02838305031;38;true;600010;18701;37977;
26;38797.46430786209;38;true;600003;19368;39267;
27;39035.849184715094;38;true;600000;17697;36035;
28;39220.95282914603;38;true;600007;18207;36999;
29;39268.147150950084;38;true;600482;18386;37417;
30;39296.73740936127;38;true;600005;17059;34819;
