trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;34967.90326991162;40;true;600001;31279;63127;
2;35051.06555331751;40;true;600011;31294;63141;
3;35283.55600755512;40;true;600020;30890;62479;
4;35512.04756060301;40;true;600012;30370;61299;
5;35610.05129781476;40;true;600022;30449;61435;
6;35799.413008760406;40;true;600013;32626;65683;
7;35994.44328441124;40;true;600002;29136;58855;
8;36040.07063835321;40;true;600004;30967;62463;
9;36195.31855966107;40;true;600005;28999;58695;
10;34043.89619316653;41;true;600022;28149;56929;
11;34100.17425682918;41;true;600000;32039;64489;
12;34165.79513054401;41;true;600010;31135;62831;
13;34266.13895768544;41;true;600008;30991;62587;
14;34437.03171137134;41;true;600004;30464;61501;
15;34474.02551176978;41;true;600002;31615;63841;
16;34534.75643338858;41;true;600011;30722;61959;
17;34642.616219233045;41;true;600015;29538;59561;
18;34760.76909813905;41;true;600003;30268;61195;
19;34763.13170340549;41;true;600006;30615;61727;
20;34795.21600540826;41;true;600015;30195;60947;
21;34810.32865185811;41;true;600000;30334;61231;
22;34948.7814981901;41;true;600020;31625;63839;
23;35029.43067652978;41;true;600008;31264;63039;
24;35056.436284426694;41;true;600004;28644;57901;
25;35061.9300987697;41;true;600016;29755;60109;
26;35111.36939821813;41;true;600018;30479;61511;
27;35128.30813106186;41;true;600003;28037;56759;
28;35269.733437408846;41;true;600009;31527;63553;
29;35341.19204976165;41;true;600029;30986;62569;
30;35632.784909304944;41;true;600001;30208;61035;
