trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;28793.019593260295;56;true;600005;36264;72887;
2;28825.08546696639;56;true;600005;37273;74901;
3;28844.53439140887;56;true;600007;35132;70585;
4;28870.084194536972;56;true;600003;36562;73453;
5;28882.60439864558;56;true;600008;37312;74943;
6;28896.86212492792;56;true;600010;35144;70603;
7;29037.687845203443;56;true;600000;35426;71165;
8;29103.353851934673;56;true;600005;36891;74071;
9;29217.31425206342;56;true;600006;35896;72097;
10;28648.68364477604;57;true;600010;36800;73901;
11;28661.708808730265;57;true;600010;35877;72121;
12;28663.601316298606;57;true;600005;35502;71273;
13;28705.023411532093;57;true;600003;33971;68273;
14;28723.90541313174;57;true;600006;36119;72463;
15;28739.425704026675;57;true;600009;36375;73003;
16;28783.966248279874;57;true;600006;35519;71395;
17;28818.84371896596;57;true;600013;35698;71701;
18;28837.411063158772;57;true;600026;36657;73631;
19;28839.570728960727;57;true;600004;37027;74287;
20;28871.363790641346;57;true;600011;35752;71831;
21;28917.669978071997;57;true;600007;37080;74415;
22;29071.38587473983;57;true;600004;35375;71089;
23;29106.01911867574;57;true;600009;35331;70983;
24;29179.4012638509;57;true;600003;36037;72411;
25;29331.27097189298;57;true;600099;36750;73837;
26;28468.540010911212;58;true;600012;35409;71131;
27;28617.07805581009;58;true;600016;36911;74157;
28;28619.98246587701;58;true;600001;35150;70631;
29;28728.008560794166;58;true;600008;35875;72025;
30;28731.82094299584;58;true;600018;36290;72843;
