trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;28468.39878005575;52;true;600000;34796;69965;
2;28509.97206357979;52;true;600006;35317;70993;
3;27942.3749104196;53;true;600003;35286;70991;
4;27945.148579548546;53;true;600003;35341;71101;
5;28003.960850613796;53;true;600005;35069;70499;
6;28024.669795361115;53;true;600004;35581;71509;
7;28033.00630562046;53;true;600008;34961;70299;
8;28035.39535520759;53;true;600005;35237;70759;
9;28061.99574453747;53;true;600022;31698;63773;
10;28062.314299622627;53;true;600003;30609;61591;
11;28069.666129433183;53;true;600031;32124;64573;
12;28131.50909232605;53;true;600014;29340;59091;
13;28131.50909232605;53;true;600007;29195;58801;
14;28144.139200859074;53;true;600008;29561;59397;
15;28152.16199814087;53;true;600017;36195;72733;
16;28157.527191896646;53;true;600011;36640;73535;
17;28206.274726208096;53;true;600306;31010;62369;
18;28254.283848508734;53;true;600008;30871;61977;
19;28264.291835526583;53;true;600005;29978;60325;
20;28280.749323258;53;true;600018;32134;64533;
21;28280.96371998695;53;true;600004;30905;62023;
22;28328.003044160487;53;true;600006;37609;75499;
23;28354.91949915321;53;true;600001;30945;62217;
24;28430.149142821116;53;true;600012;36003;72279;
25;28479.461534274516;53;true;600004;29218;58789;
26;28488.169761092464;53;true;600010;35399;71033;
27;28497.549372370813;53;true;600013;30474;61251;
28;28510.268292956018;53;true;600021;29878;60037;
29;28531.283138847088;53;true;600005;35591;71537;
30;28531.960764046722;53;true;600012;35738;71833;
