trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;32293.216456092112;10;true;600002;23460;47451;
2;32478.479453369982;10;true;600009;22037;44583;
3;33361.42683303935;10;true;600017;23309;47043;
4;34085.110285528;10;true;600016;23257;46967;
5;34119.36759218598;10;true;600017;23612;47699;
6;28764.023460147975;11;true;600006;21879;44275;
7;28811.935277195418;11;true;600013;22683;45819;
8;28934.031449298498;11;true;600015;23381;47223;
9;28943.965206689125;11;true;600009;24256;48899;
10;28958.344299304805;11;true;600004;22984;46383;
11;28975.354394152422;11;true;600024;24845;50025;
12;28992.688739210455;11;true;600035;23854;48095;
13;29025.846827372996;11;true;600017;21563;43703;
14;29172.341152442023;11;true;600004;24652;49681;
15;29177.30982823759;11;true;600010;21690;43855;
16;29253.79416998527;11;true;600000;23686;47773;
17;29271.159220457383;11;true;600018;22951;46369;
18;29297.165912549946;11;true;600024;23552;47599;
19;29348.02499496382;11;true;600001;24397;49217;
20;29351.932382459156;11;true;600017;23514;47401;
21;29457.308520786755;11;true;600027;22647;45757;
22;29481.081972905387;11;true;600000;21017;42559;
23;29519.474189496952;11;true;600005;22701;45887;
24;29684.58261126995;11;true;600023;22797;46057;
25;29821.16230409142;11;true;600007;22834;46171;
26;29873.53597958575;11;true;600007;21756;44025;
27;30124.472210898763;11;true;600007;22208;44895;
28;30353.20638601761;11;true;600010;24014;48503;
29;30708.70204834718;11;true;600005;23811;48105;
30;31642.72484928991;11;true;600009;24720;49853;
