trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;37454.05950634175;11;true;600000;30756;61817;
2;37660.35702838589;11;true;600005;29661;59771;
3;37955.956456705724;11;true;600006;28515;57501;
4;38342.97410559475;11;true;600013;30003;60443;
5;32335.51605669894;12;true;600012;28798;58073;
6;32749.636045095995;12;true;600011;29758;59879;
7;32844.423539281815;12;true;600174;27551;55631;
8;32923.85425233333;12;true;600012;29967;60321;
9;32923.85425233333;12;true;600014;30887;62161;
10;33006.29899738837;12;true;600008;29023;58459;
11;33020.01301399914;12;true;600004;29319;59093;
12;33061.77406417251;12;true;600004;30208;60737;
13;33418.97876411761;12;true;600003;28121;56753;
14;33488.51601089222;12;true;600151;29431;59299;
15;33489.67927536263;12;true;600007;29201;58801;
16;33514.810145904994;12;true;600013;29997;60355;
17;33536.26437525483;12;true;600004;30118;60635;
18;33593.22740310072;12;true;600003;28191;56843;
19;33628.77413806272;12;true;600006;28784;57991;
20;33633.068242997906;12;true;600009;28986;58401;
21;33638.082261193274;12;true;600001;30835;62031;
22;33656.96445437684;12;true;600079;30864;62095;
23;33848.02561074994;12;true;600005;29490;59423;
24;33854.742022097416;12;true;600015;28703;57847;
25;33898.93577392157;12;true;600010;29742;59829;
26;34057.11255856284;12;true;600009;29781;59965;
27;34225.91996938261;12;true;600003;29500;59431;
28;34739.99342585951;12;true;600012;30243;60847;
29;34982.12909895956;12;true;600007;30706;61815;
30;35082.528130226056;12;true;600032;28778;58151;
