trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;29232.382667843005;30;true;600009;25437;51427;
2;29462.806753200148;30;true;600011;26293;53135;
3;27300.38836064672;31;true;600176;24388;49425;
4;27416.774069586136;31;true;600004;24564;49643;
5;27492.747722601976;31;true;600031;23278;47059;
6;27509.271124942366;31;true;600012;26381;53235;
7;27509.271124942366;31;true;600006;26572;53617;
8;27583.329652467037;31;true;600005;24163;48861;
9;27808.313934851107;31;true;600007;24484;49547;
10;27850.23061438607;31;true;600000;22793;46161;
11;27866.382566739772;31;true;600004;25861;52193;
12;27944.421787586634;31;true;600021;24547;49573;
13;27950.245014152737;31;true;600010;24906;50313;
14;27988.115667530514;31;true;600015;26280;52991;
15;28000.92554442149;31;true;600016;23965;48499;
16;28023.79310366873;31;true;600007;25652;51805;
17;28085.458374685568;31;true;600011;26690;53831;
18;28166.630722290392;31;true;600010;25475;51457;
19;28168.55341957747;31;true;600014;23598;47795;
20;28174.05718768046;31;true;600006;24878;50231;
21;28237.217109942394;31;true;600002;22269;45041;
22;28263.251016726746;31;true;600025;26315;53115;
23;28418.19763739355;31;true;600015;24202;49031;
24;28418.19763739355;31;true;600011;23827;48281;
25;28483.44377582368;31;true;600016;22556;45629;
26;28605.879232751842;31;true;600002;23877;48331;
27;28608.913547622946;31;true;600020;25831;52125;
28;28649.41005192003;31;true;600005;22650;45811;
29;28769.193887361227;31;true;600005;22939;46349;
30;26487.196483645974;33;true;600033;24165;48831;
