trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;26670.34488442;64;true;600000;29542;59389;
2;26708.16996420012;64;true;600006;29345;58999;
3;26708.16996420012;64;true;600003;29979;60267;
4;26721.72019316987;64;true;600005;29324;58947;
5;26774.973652109173;64;true;600010;28907;58115;
6;26793.03861085066;64;true;600001;29960;60275;
7;26802.865753180424;64;true;600007;29500;59365;
8;26858.72265316142;64;true;600012;29242;58863;
9;26873.664271757778;64;true;600000;28598;57519;
10;26892.46379833517;64;true;600004;29773;59817;
11;26929.835744786353;64;true;600007;28948;58205;
12;26985.254488781426;64;true;600009;30927;62133;
13;26999.72426272125;64;true;600001;29648;59595;
14;27049.93584388055;64;true;600016;30338;61007;
15;27186.80108985234;64;true;600002;29188;58617;
16;27210.418857137334;64;true;600024;28882;58175;
17;27222.47671460806;64;true;600025;30158;60685;
18;27236.202919342737;64;true;600002;29679;59685;
19;27270.943177009853;64;true;600004;28553;57517;
20;27342.877593472993;64;true;600013;28626;57629;
21;27472.20605853707;64;true;600003;29467;59297;
22;27472.96835015823;64;true;600011;29983;60305;
23;27561.790731125104;64;true;600009;28524;57383;
24;27579.909045245055;64;true;600003;30407;61139;
25;27622.561049525957;64;true;600001;30493;61319;
26;27720.11782824256;64;true;600011;29202;58701;
27;27764.501646426077;64;true;600004;28414;57091;
28;26361.15871920398;65;true;600028;29197;58717;
29;26611.85227532819;65;true;600005;28677;57671;
30;26673.375865800896;65;true;600010;29264;58799;
