trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;25720.088932711347;8;true;600010;4898;9989;
2;25871.29496246326;8;true;600020;3237;6719;
3;26169.38285948476;8;true;600068;3661;7567;
4;26379.47041811967;8;true;605829;3236;6765;
5;26561.912108511257;8;true;600063;2138;4607;
6;26772.548649919725;8;true;600028;3786;7823;
7;26891.383074484565;8;true;602287;3752;7747;
8;26895.099348644613;8;true;600038;2595;5499;
9;26914.771512039588;8;true;600000;2457;5221;
10;26965.35277970906;8;true;600574;1966;4273;
11;26973.73262708613;8;true;600050;3465;7187;
12;26987.129303139292;8;true;600041;3835;7911;
13;27094.07365764771;8;true;600000;3972;8191;
14;27136.98036887716;8;true;600007;3837;7929;
15;27141.820619230024;8;true;600039;3055;6395;
16;27155.512265923102;8;true;604778;2631;5585;
17;27208.659653162336;8;true;600064;2823;5951;
18;27250.73459668369;8;true;600004;2903;6073;
19;27439.858076679237;8;true;601478;3313;6901;
20;27491.891767012356;8;true;600043;2239;4791;
21;27553.29897179358;8;true;602403;2758;5815;
22;27640.62682375137;8;true;600779;2834;5931;
23;27806.249217098008;8;true;600022;3575;7415;
24;27818.506734521772;8;true;600017;3109;6491;
25;27870.626451215252;8;true;600077;3589;7439;
26;27975.022112208248;8;true;600001;5445;11079;
27;28181.415349817882;8;true;600024;2558;5399;
28;28238.12709182544;8;true;600040;3274;6817;
29;28302.601827069644;8;true;601635;1481;3283;
30;28496.474382119977;8;true;600022;3485;7261;
