trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;30945.379052411634;60;true;600015;33877;68123;
2;31062.19026939809;60;true;600000;34571;69441;
3;31073.974891809667;60;true;600011;34470;69245;
4;31091.49943362676;60;true;600005;33710;67787;
5;31162.91177326242;60;true;600013;33847;68095;
6;31165.914753603487;60;true;600006;35431;71167;
7;31187.60336148947;60;true;600003;35019;70353;
8;31193.150894470113;60;true;600012;33992;68269;
9;31219.33299459684;60;true;600004;35000;70325;
10;31243.945563611687;60;true;600004;33603;67561;
11;31249.27983231627;60;true;600012;35108;70563;
12;31287.984439870535;60;true;600000;32753;65785;
13;31289.663551867332;60;true;600002;34086;68493;
14;31291.178875663863;60;true;600007;34437;69167;
15;31309.683998440032;60;true;600016;34045;68435;
16;31310.55729350389;60;true;600002;34426;69215;
17;31365.65308662618;60;true;600005;33070;66399;
18;31383.04308685829;60;true;600001;34710;69725;
19;31423.29024807431;60;true;600011;34478;69271;
20;31444.547680715135;60;true;600015;33436;67225;
21;31491.674421510183;60;true;600013;34333;68899;
22;30847.028287181703;61;true;600000;36278;72857;
23;30891.31690967651;61;true;600004;34342;69035;
24;30966.98770995815;61;true;600002;35467;71289;
25;30980.187736708926;61;true;600006;33946;68219;
26;31025.798527886884;61;true;600006;33362;66973;
27;31049.847304499253;61;true;600000;33538;67423;
28;31105.366399677983;61;true;600011;36310;72851;
29;31127.92475681972;61;true;600003;33965;68241;
30;31194.69827182657;61;true;600026;35399;71043;
