trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42838.394821297006;101;true;600000;23648;47355;
2;42838.39482129701;101;true;600054;23524;47117;
3;42838.39482129701;101;true;600001;23907;47871;
4;42838.39482129701;101;true;600004;23186;46429;
5;42838.39482129701;101;true;600005;24033;48137;
6;42838.39482129701;101;true;600006;24292;48625;
7;42838.39482129701;101;true;600004;25172;50391;
8;42838.39482129701;101;true;600005;24582;49231;
9;42838.39482129702;101;true;600026;23790;47647;
10;42838.39482129702;101;true;600007;23110;46277;
11;42838.39482129702;101;true;600023;22387;44839;
12;42838.39482129702;101;true;600016;24382;48823;
13;42838.39482129702;101;true;600007;24416;48883;
14;42838.39482129702;101;true;600014;24048;48155;
15;42838.39482129702;101;true;600009;24099;48253;
16;42838.39482129702;101;true;600005;23765;47583;
17;42838.39482129702;101;true;600027;23549;47147;
18;42838.39482129702;101;true;600024;23717;47507;
19;42838.39482129702;101;true;600005;25109;50267;
20;42838.39482129702;101;true;600006;24990;50061;
21;42838.39482129702;101;true;600018;25067;50201;
22;42838.39482129702;101;true;600002;25042;50125;
23;42838.39482129702;101;true;600023;24492;49053;
24;42838.39482129702;101;true;600018;24739;49549;
25;42838.39482129702;101;true;600010;24936;49933;
26;42838.39482129703;101;true;600015;23825;47699;
27;42838.39482129703;101;true;600001;22833;45729;
28;42838.394821297035;101;true;600018;24085;48227;
29;42838.394821297035;101;true;600008;23001;46069;
30;42838.394821297035;101;true;600001;24761;49593;
