trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;29855.940760985624;17;true;600013;15403;31191;
2;29898.28717546228;17;true;600003;17491;35283;
3;30035.46886508237;17;true;600007;13337;27199;
4;30105.14428593228;17;true;600005;13438;27399;
5;30229.28347484047;17;true;600009;12893;26303;
6;30555.94080958006;17;true;600015;14515;29459;
7;30903.73498090412;17;true;600003;13830;28093;
8;30968.464319995546;17;true;600011;13141;26779;
9;31206.385559163686;17;true;600003;14304;29093;
10;31216.095509557144;17;true;600008;12845;26233;
11;31257.761167052242;17;true;600027;13141;26803;
12;31660.945332823027;17;true;600020;16703;33723;
13;32371.113223266537;17;true;600244;13692;27883;
14;32395.92492170377;17;true;600019;12129;24761;
15;32765.158950830588;17;true;600006;15408;31201;
16;32848.90536687346;17;true;600027;14376;29217;
17;32938.91769340675;17;true;600014;14463;29389;
18;32983.05264223704;17;true;600003;14917;30235;
19;33038.0039123678;17;true;600009;13436;27345;
20;33734.48550768082;17;true;600022;15598;31581;
21;33980.547910227026;17;true;600023;16357;33109;
22;33995.173999518156;17;true;600013;14714;29829;
23;34507.076977137935;17;true;600647;14894;30201;
24;28381.417647267408;18;true;600005;15348;31083;
25;28446.294856958473;18;true;600003;13909;28269;
26;28481.470897992982;18;true;600782;13870;28165;
27;28491.31464839707;18;true;600001;13257;27023;
28;28493.889025571876;18;true;600015;16020;32355;
29;29349.720363658384;18;true;600014;14207;28829;
30;29427.127125372826;18;true;600000;13249;26981;
