trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42193.97581662442;54;true;600011;17211;34831;
2;42380.8737137079;54;true;600009;17353;35093;
3;42494.73787945638;54;true;600027;17503;35409;
4;42541.71190215881;54;true;600029;16934;34325;
5;42564.07552941398;54;true;600034;17248;34949;
6;42567.79038875752;54;true;600017;18317;36983;
7;42588.75266501788;54;true;600024;17316;35015;
8;42593.53372249964;54;true;600025;17359;35139;
9;42634.84862919622;54;true;600000;18061;36505;
10;42641.52816204862;54;true;600006;17986;36337;
11;42661.31843503094;54;true;600029;17998;36363;
12;42703.92353263367;54;true;600013;18242;36763;
13;42704.51408982063;54;true;600025;16915;34225;
14;42716.704640641416;54;true;600017;17056;34549;
15;42780.372850457905;54;true;600006;17543;35487;
16;42816.79175676959;54;true;600002;17436;35241;
17;42848.93444118711;54;true;600038;17242;34907;
18;42884.055904940324;54;true;600026;17485;35409;
19;42894.529886202756;54;true;600016;17448;35287;
20;42937.43566567919;54;true;600015;18011;36393;
21;42942.55790503383;54;true;600017;18592;37517;
22;43096.04248518198;54;true;600003;18372;37057;
23;43112.914826230015;54;true;600018;17631;35659;
24;43160.4681912734;54;true;600026;18142;36629;
25;43177.3221998494;54;true;600031;17508;35369;
26;43197.56656347165;54;true;600008;17638;35679;
27;43240.88029400296;54;true;600003;17258;34913;
28;43294.10261255056;54;true;600007;17066;34603;
29;43321.03990518464;54;true;600013;17268;34937;
30;43390.46512708593;54;true;600010;17673;35727;
