trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;44231.453353115794;105;true;600013;50635;103541;
2;44231.453353115794;105;true;600006;48344;98987;
3;44231.453353115794;105;true;600008;66661;135581;
4;44234.21485278828;105;true;600009;50603;103447;
5;44234.319986736155;105;true;600006;49933;102109;
6;44234.319986736155;105;true;600002;75123;152509;
7;44234.5478449849;105;true;600004;52911;108069;
8;44234.600982691285;105;true;600014;65836;133922;
9;44234.7211569427;105;true;600006;64289;130815;
10;44235.92638033187;105;true;600003;59876;122007;
11;44236.432418906006;105;true;600010;62265;126779;
12;44237.49188310536;105;true;600007;51198;104631;
13;44237.53465285669;105;true;600004;63428;129107;
14;44237.87803409092;105;true;600004;61223;124707;
15;44240.20421246243;105;true;600000;66301;134820;
16;44240.60071538552;105;true;600006;53410;109063;
17;44240.7058493334;105;true;600012;70827;143905;
18;44240.764554444504;105;true;600000;60327;122879;
19;44240.98684528852;105;true;600001;72253;146787;
20;44240.993554158136;105;true;600000;65280;132818;
21;44241.19804863158;105;true;600000;45710;93661;
22;44241.91778159218;105;true;600006;50425;103113;
23;44247.74821620774;105;true;600003;50624;103491;
24;44266.57435117458;105;true;600002;66709;135685;
25;44267.93302538748;105;true;600011;80540;163333;
26;44299.414647403566;105;true;600007;54971;112197;
27;44407.369369126354;105;true;600011;64242;130741;
28;44407.369369126354;105;true;600002;60211;122691;
29;44414.46860221647;105;true;600008;49355;100961;
30;44418.7941440898;105;true;600005;51425;105091;
