trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;31128.02636253077;34;true;600000;52391;107446;
2;31146.432359524297;34;true;600003;49655;102000;
3;31151.77670232403;34;true;600004;49913;102532;
4;31234.793246915942;34;true;600007;55371;113424;
5;31308.482439841744;34;true;600002;48720;100189;
6;31337.202841627688;34;true;600005;53815;110287;
7;31407.942559244097;34;true;600011;57596;117891;
8;31414.60880215718;34;true;600003;64063;130815;
9;31468.057808805093;34;true;600000;53594;109799;
10;31470.33297371752;34;true;600001;54064;110771;
11;31524.483957869892;34;true;600002;58309;119257;
12;31547.419354755715;34;true;600000;54565;111817;
13;31577.76602362951;34;true;600002;48009;98714;
14;31591.661709708897;34;true;600002;54813;112318;
15;31744.89075174687;34;true;600000;61642;126002;
16;31748.889961337005;34;true;600001;54983;112646;
17;31788.831729344158;34;true;600000;47642;97886;
18;31796.92393197447;34;true;600003;56566;115823;
19;31827.655663800644;34;true;600000;55977;114647;
20;31828.138990544652;34;true;600000;54136;110938;
21;31860.24039294731;34;true;600000;52602;107870;
22;31862.667409182344;34;true;600000;58530;119703;
23;31880.565076675728;34;true;600001;54274;111178;
24;31957.837486483768;34;true;600001;57332;117360;
25;31958.985142911795;34;true;600001;56057;114773;
26;32020.03812074883;34;true;600001;56838;116300;
27;32027.0514582183;34;true;600000;56833;116371;
28;32231.609510431354;34;true;600004;49063;100777;
29;32260.03892977634;34;true;600001;60851;124380;
30;32288.91359701755;34;true;600000;53175;109047;
