trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;44177.170676629714;105;true;600008;65474;133143;
2;44177.170676629714;105;true;600000;74245;150681;
3;44177.170676629714;105;true;600004;70453;143091;
4;44177.170676629714;105;true;600003;64070;130369;
5;44177.170676629714;105;true;600008;66305;134831;
6;44177.170676629714;105;true;600006;60295;122831;
7;44177.170676629714;105;true;600008;54146;110511;
8;44177.170676629714;105;true;600000;51903;105997;
9;44177.170676629714;105;true;600000;68713;139641;
10;44177.170676629714;105;true;600005;82322;166851;
11;44177.170676629714;105;true;600008;49549;101307;
12;44177.5306674745;105;true;600003;66697;135619;
13;44177.5306674745;105;true;600009;65597;133421;
14;44177.5306674745;105;true;600007;69280;140771;
15;44177.5306674745;105;true;600005;75451;153129;
16;44177.5306674745;105;true;600010;48490;99203;
17;44177.5306674745;105;true;600012;79641;161503;
18;44177.705697702644;105;true;600000;74837;151891;
19;44177.705697702644;105;true;600001;72745;147685;
20;44177.705697702644;105;true;600008;75609;153413;
21;44177.705697702644;105;true;600007;72180;146583;
22;44177.705697702644;105;true;600005;70781;143787;
23;44177.705697702644;105;true;600000;63344;128899;
24;44178.65624089684;105;true;600002;70413;143051;
25;44178.65624089684;105;true;600000;73843;149881;
26;44179.6302791792;105;true;600003;59665;121575;
27;44182.57289633337;105;true;600002;66357;134961;
28;44185.173959207605;105;true;600004;74013;150243;
29;44245.093175024915;105;true;600002;64886;132011;
30;44319.73510805952;105;true;600007;52094;106387;
