trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;34070.05365755278;22;true;600003;82662;167929;
2;34802.24803164899;22;true;600012;77583;157947;
3;32264.939548550203;23;true;600005;63612;129689;
4;32751.428876992206;23;true;600003;66222;135001;
5;32964.640622755614;23;true;600014;60186;123121;
6;33369.96245371112;23;true;600002;73476;149639;
7;33532.585371195804;23;true;600008;71504;145656;
8;34549.985160696;23;true;600008;65790;134321;
9;37828.37215383569;23;true;600005;107617;217955;
10;32003.452149538032;24;true;600009;59450;121623;
11;32735.884050551955;24;true;600002;62978;128666;
12;32975.957564930046;24;true;600011;73903;150569;
13;33424.44417137544;24;true;600004;74306;151317;
14;33508.24273540914;24;true;600003;81843;166379;
15;33921.147751962904;24;true;600008;98324;199367;
16;34248.45701248173;24;true;600004;77322;157236;
17;34316.83373056313;24;true;600009;104523;211830;
18;32209.28986707426;25;true;600000;75371;153392;
19;32780.5416974259;25;true;600001;68002;138754;
20;33525.35221571049;25;true;600003;65163;133038;
21;33643.27437747786;25;true;600006;61780;126238;
22;33714.53600732917;25;true;600004;70432;143546;
23;33976.8343308336;25;true;600005;62674;128008;
24;34124.45996163989;25;true;600007;89500;181726;
25;34217.70680055526;25;true;600014;91869;186434;
26;34235.14235487174;25;true;600009;76391;155372;
27;34616.71519884197;25;true;600002;78557;159816;
28;34849.58273711395;25;true;600001;58737;120219;
29;32697.420373324654;26;true;600004;59207;121085;
30;34784.456046621715;26;true;600007;79807;162325;
