trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42609.84955465238;73;true;600005;70737;143883;
2;42964.71839671966;73;true;600001;78068;158486;
3;42993.37034750911;73;true;600011;72623;147585;
4;43025.31308729221;73;true;600013;78671;159701;
5;43027.23724323187;73;true;600002;79667;161702;
6;43050.62637412761;73;true;600000;91027;184391;
7;43063.84557685687;73;true;600015;74568;151470;
8;43066.58115520503;73;true;600000;67628;137636;
9;43103.646367684734;73;true;600013;78442;159260;
10;43122.76181500238;73;true;600005;81813;165968;
11;43122.931344259;73;true;600008;63878;130151;
12;43145.32252087228;73;true;600000;86905;176157;
13;43181.09681493133;73;true;600007;74487;151277;
14;43183.043938686475;73;true;600012;76739;155814;
15;43187.776937119495;73;true;600004;67221;136797;
16;43199.62688705844;73;true;600010;79753;161846;
17;43226.76994610427;73;true;600011;86651;175610;
18;43266.33210307697;73;true;600007;62473;127280;
19;43289.84442820524;73;true;600009;68239;138814;
20;43292.01354505734;73;true;600006;72486;147281;
21;43298.60784062929;73;true;600000;83213;168795;
22;43319.968557935616;73;true;600007;81792;165904;
23;43343.766157299775;73;true;600000;58691;119739;
24;43367.45179642336;73;true;600006;68738;139852;
25;43377.119122928205;73;true;600011;81710;165809;
26;43386.07989152929;73;true;600009;76293;154895;
27;43522.635495054616;73;true;600000;71475;145279;
28;43603.07338332336;73;true;600004;82873;168116;
29;43653.06413040587;73;true;600011;77242;156793;
30;43716.52825072863;73;true;600003;76551;155434;
