trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;20707.12659589207;34;true;600001;89646;182981;
2;21165.647092624822;34;true;600000;65145;134055;
3;22605.730530383575;34;true;600002;54083;111783;
4;22963.49924388836;34;true;600011;61435;126621;
5;23611.752106688222;34;true;600000;81285;166247;
6;21029.954619257653;35;true;600004;86714;177001;
7;21356.34009882696;35;true;600000;77984;159745;
8;21970.78467115429;35;true;600001;83044;169651;
9;22018.139493778424;35;true;600001;79648;163283;
10;22297.99527712256;35;true;600009;54547;112506;
11;22569.307778869203;35;true;600000;86793;177328;
12;22609.815530918248;35;true;600000;59401;122643;
13;22643.00539010041;35;true;600003;75357;154166;
14;21276.28818436581;36;true;600005;63471;130549;
15;22002.773893362766;36;true;600000;82954;169362;
16;22424.17335293437;36;true;600000;50260;104053;
17;22512.58118793104;36;true;600003;76864;157472;
18;22712.661089642315;36;true;600005;74192;152155;
19;22726.716170334043;36;true;600001;79408;162524;
20;22768.46995502404;36;true;600007;82807;168995;
21;22883.719938885468;36;true;600000;75288;154107;
22;23061.95962584134;36;true;600001;52121;107626;
23;23522.181839309156;36;true;600001;78531;160512;
24;23934.102093446403;36;true;600001;72482;148520;
25;24493.242114689947;36;true;600000;86648;176749;
26;23186.322677860473;37;true;600002;77831;159312;
27;23459.61259240374;37;true;600008;52240;108141;
28;23966.39553524539;37;true;600003;51413;106458;
29;23038.244630808822;38;true;600002;65659;134903;
30;23431.22008214961;38;true;600001;78406;160504;
