mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
9.5;0.6297235299224025;30593.622906618035;803.1825168582914;1.0;0.0;600006.3;3.0416646984720446;52967.433333333334;5174.9141301110485;109360.23333333334;10368.651106641808;
