trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;47169.86696576553;105;true;600005;52703;107673;
2;47319.37568259919;105;true;600002;63674;129667;
3;47322.38747606304;105;true;600000;57475;117233;
4;47326.01184980636;105;true;600007;55401;113085;
5;47328.0102374376;105;true;600001;57011;116270;
6;47343.73440002135;105;true;600002;57810;117921;
7;47358.31284738338;105;true;600000;62755;127797;
8;47363.8835163409;105;true;600003;54980;112242;
9;47370.734526073385;105;true;600004;60353;122990;
10;47480.17975101537;105;true;600001;56264;114841;
11;47498.04415654525;105;true;600003;55888;114024;
12;47500.165152030786;105;true;600002;55390;113077;
13;47547.09088186816;105;true;600005;68998;140226;
14;47565.73079117818;105;true;600001;58550;119366;
15;47591.6532892909;105;true;600003;55032;112371;
16;47634.806740855594;105;true;600000;59418;121104;
17;47654.29896099942;105;true;600000;58473;119237;
18;47661.34408201671;105;true;600006;59782;121807;
19;47667.93144606192;105;true;600000;54850;111952;
20;47673.300987332404;105;true;600003;59836;121949;
21;47710.727716365414;105;true;600001;58771;119813;
22;47719.79553735007;105;true;600011;58595;119449;
23;47737.352093511785;105;true;600014;48606;99503;
24;47769.36768773311;105;true;600010;56676;115617;
25;47802.61936596965;105;true;600000;68496;139255;
26;47850.97917270692;105;true;600006;59112;120493;
27;47913.26698906664;105;true;600003;50865;103973;
28;47923.77475534511;105;true;600007;55518;113325;
29;47929.78448485823;105;true;600009;57616;117505;
30;47971.15371160187;105;true;600001;63953;130195;
