mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
73.0;0.0;43223.70010033036;225.3406623480444;1.0;0.0;600006.3333333334;4.655981198366274;75688.46666666666;7583.503087957271;153724.16666666666;15161.768760167186;
