trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;32001.589275025064;18;true;120642;441;1129;
2;32597.574292989248;18;true;122335;293;823;
3;32987.977733094005;18;true;120862;257;771;
4;33058.914848488275;18;true;120004;347;945;
5;33664.87915633375;18;true;120152;449;1147;
6;34777.92929396347;18;true;121052;251;755;
7;29788.285993281806;19;true;122497;595;1417;
8;30329.419592799182;19;true;120347;298;829;
9;30356.41171600032;19;true;122494;278;791;
10;30774.550841500488;19;true;121887;320;889;
11;31658.804178888113;19;true;122001;461;1151;
12;31842.559071906067;19;true;120017;363;981;
13;32463.94639003197;19;true;120552;501;1219;
14;32787.06563364491;19;true;120933;537;1299;
15;33189.09830376079;19;true;121070;323;903;
16;33244.24967341483;19;true;120213;396;1047;
17;33435.12040858539;19;true;120716;221;699;
18;33622.90700453779;19;true;122048;275;801;
19;33713.74108520479;19;true;121059;461;1165;
20;34016.35424005289;19;true;120025;182;605;
21;34602.23420560891;19;true;121176;360;961;
22;34806.01018913199;19;true;120017;461;1163;
23;35252.93352941961;19;true;120183;168;581;
24;28990.19862581845;20;true;120615;392;1021;
25;30362.050861421532;20;true;120040;194;643;
26;30913.227882590116;20;true;120062;337;923;
27;31878.946017750204;20;true;121831;308;867;
28;31902.61647224573;20;true;120071;289;829;
29;31906.107114233622;20;true;120000;217;681;
30;32804.58625932377;20;true;120002;225;695;
