trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;40501.2870118481;39;true;120953;1579;3465;
2;41665.69306765717;39;true;120015;727;1793;
3;39339.585668577296;40;true;120005;654;1655;
4;39786.767150113315;40;true;120488;1015;2357;
5;40564.524502652086;40;true;120315;1133;2617;
6;40973.26217424108;40;true;120754;669;1687;
7;41268.389227167696;40;true;120632;822;1977;
8;41319.83172742827;40;true;121057;785;1931;
9;41372.38211257188;40;true;120003;472;1337;
10;41386.012152897194;40;true;120011;884;2111;
11;41747.668412936386;40;true;121266;1089;2515;
12;41894.60576692636;40;true;121080;660;1691;
13;42473.5342197275;40;true;120526;958;2263;
14;42535.85871648045;40;true;121481;557;1487;
15;43365.586119865795;40;true;120047;860;2073;
16;39810.65864827087;41;true;121089;704;1765;
17;40093.454362095596;41;true;120022;1443;3195;
18;40171.158561242955;41;true;120623;862;2045;
19;40212.80546036819;41;true;120269;783;1905;
20;40261.3876123178;41;true;120017;875;2075;
21;40392.39937087205;41;true;120001;1474;3277;
22;40403.749517291326;41;true;120007;754;1863;
23;41107.3742702426;41;true;120884;660;1651;
24;41458.5013061117;41;true;120104;1034;2397;
25;41657.55408848042;41;true;120012;1085;2511;
26;41708.26072701714;41;true;120817;1065;2451;
27;41867.97581409401;41;true;120433;840;2029;
28;39924.355473971365;42;true;120004;621;1589;
29;41820.30692509367;42;true;121316;380;1123;
30;42198.42547257516;42;true;120072;274;915;
