mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
32.4;0.5632418479750461;19027.21883020191;1125.5064429250913;1.0;0.0;120015.93333333333;28.51972497489549;2910.6666666666665;594.6187612784917;6054.466666666666;1166.4947709161463;
