trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;17265.12286049949;31;true;120001;3804;7875;
2;17265.492209188968;31;true;120010;4516;9293;
3;17274.602313125408;31;true;120004;3947;8179;
4;17291.016064004485;31;true;120027;4710;9659;
5;17297.141544280854;31;true;120008;3958;8171;
6;17297.141544280854;31;true;120013;4186;8627;
7;17388.574193164754;31;true;120015;4853;9913;
8;17408.625218411013;31;true;120000;4980;10135;
9;17421.89524246633;31;true;120029;4178;8573;
10;17423.910119650962;31;true;120004;5510;11201;
11;17438.51058661649;31;true;120005;4397;9019;
12;17475.820072064453;31;true;120013;3561;7371;
13;17489.945200418933;31;true;120004;5010;10233;
14;17502.839999784755;31;true;120016;4802;9831;
15;17518.888392414847;31;true;120532;4399;9053;
16;17529.155189710964;31;true;120010;4832;9889;
17;17563.088572105284;31;true;120007;4603;9377;
18;17622.254370119277;31;true;120000;4705;9637;
19;17639.36266795388;31;true;120012;5457;11069;
20;17641.505408002595;31;true;120011;4266;8787;
21;17645.72350779731;31;true;120009;4241;8731;
22;17701.324751081927;31;true;120009;4393;9019;
23;17728.205201359393;31;true;120007;4772;9755;
24;18160.799323480587;31;true;120008;5008;10215;
25;18433.365906743205;31;true;120004;4262;8765;
26;18692.098266577577;31;true;120008;3939;8157;
27;19292.833606442993;31;true;120003;4348;8929;
28;19516.435270652477;31;true;120002;4562;9321;
29;19602.826177221632;31;true;120021;3816;7897;
30;17749.932985366377;32;true;120000;3559;7369;
