trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;36790.347078291714;52;true;120016;4154;8547;
2;36790.347078291714;52;true;120003;4121;8481;
3;36976.40865372797;52;true;120009;4190;8615;
4;37272.63860650357;52;true;120009;4128;8495;
5;37291.10215002372;52;true;120022;3744;7791;
6;37371.94008779464;52;true;120015;4265;8745;
7;37385.73806966559;52;true;120008;4692;9571;
8;37576.78953216488;52;true;120014;3952;8169;
9;37630.58451510431;52;true;120007;4281;8783;
10;36300.472787871746;53;true;120010;4615;9453;
11;36463.22334650792;53;true;120007;4160;8547;
12;36688.675636396016;53;true;120004;3766;7805;
13;36710.089469445105;53;true;120009;3959;8177;
14;36847.44152797805;53;true;120015;4132;8519;
15;36955.65649956785;53;true;120009;4373;8985;
16;36962.445949674955;53;true;120013;4421;9067;
17;36973.87168355698;53;true;120000;4068;8399;
18;36981.947488684935;53;true;120010;3843;7971;
19;37031.69292445372;53;true;120031;4132;8521;
20;37046.107225663276;53;true;120016;4544;9299;
21;37139.31594077397;53;true;120011;3776;7803;
22;37146.684397765945;53;true;120001;3790;7901;
23;37158.544130058915;53;true;120004;4307;8823;
24;37194.21192719695;53;true;120016;4326;8867;
25;37314.64785598677;53;true;120022;4224;8697;
26;37334.90644779023;53;true;120013;4183;8589;
27;37352.65880918998;53;true;120001;4303;8825;
28;37426.38882985254;53;true;120020;4437;9095;
29;37490.33212350168;53;true;120018;4261;8725;
30;37085.03425563755;54;true;120005;4293;8839;
