trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;44972.69949963192;70;true;120009;4922;10141;
2;44624.591873969526;71;true;120017;4798;9865;
3;44626.19457368006;71;true;120014;4634;9567;
4;44672.852452942476;71;true;120001;4542;9393;
5;44838.79439737033;71;true;120008;4533;9423;
6;44923.37188520027;71;true;120005;4363;9081;
7;44972.3117111457;71;true;120003;4597;9529;
8;45155.82903197839;71;true;120004;4474;9283;
9;45190.9802351664;71;true;120005;4620;9559;
10;45266.56473071991;71;true;120004;4981;10247;
11;45402.986223317384;71;true;120001;4904;10065;
12;44804.05915399332;72;true;120013;4516;9345;
13;44896.592538866826;72;true;120004;4720;9735;
14;44981.317351192214;72;true;120020;4779;9853;
15;45031.73269839636;72;true;120000;4969;10207;
16;45058.06161903762;72;true;120020;4766;9837;
17;45285.50804488912;72;true;120383;4633;9565;
18;45348.950232527044;72;true;120007;4674;9669;
19;45356.30115458893;72;true;120005;4791;9883;
20;45431.316516375286;72;true;120003;4606;9551;
21;45588.189129706334;72;true;120017;4868;10005;
22;44668.7068435652;73;true;120006;4706;9655;
23;44692.830968102826;73;true;120005;4894;10059;
24;44914.510938281186;73;true;120005;4748;9779;
25;45087.31814310714;73;true;120005;4539;9403;
26;45264.134673860695;73;true;120001;4695;9691;
27;45711.53912312451;73;true;120004;4619;9551;
28;46157.406104227164;73;true;120010;4566;9443;
29;46162.20204044104;73;true;120002;4523;9351;
30;45161.35116942395;74;true;120000;4621;9523;
