trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;44056.53590496604;16;true;127727;28;141;
2;45037.6719743392;16;true;123483;15;111;
3;38639.122615835586;17;true;120834;21;113;
4;38797.62597944529;17;true;124075;38;155;
5;39044.82249711482;17;true;132149;26;125;
6;39519.03998157248;17;true;133878;14;97;
7;39671.87230311714;17;true;122336;21;105;
8;39679.232931083425;17;true;125223;27;133;
9;39733.041936274276;17;true;120036;18;109;
10;39866.750892483644;17;true;123302;15;109;
11;39959.339669449015;17;true;126019;26;119;
12;40107.01843137215;17;true;120015;22;119;
13;40198.6377842965;17;true;120554;14;109;
14;40198.6377842965;17;true;121007;14;109;
15;40292.25784971035;17;true;122832;16;103;
16;40454.92546651522;17;true;130780;29;135;
17;40517.52225591726;17;true;125857;21;119;
18;40567.55951398538;17;true;133583;17;109;
19;40570.33952039355;17;true;128941;27;121;
20;40605.34795701188;17;true;132221;20;113;
21;40629.06219825469;17;true;122500;41;159;
22;40823.734798493286;17;true;126021;23;119;
23;41053.185210140226;17;true;123213;15;101;
24;41497.03127916109;17;true;131934;31;141;
25;42222.01280473682;17;true;126142;33;147;
26;42683.62907668112;17;true;122471;21;109;
27;42744.675067280186;17;true;125603;20;103;
28;45513.677166279514;17;true;124243;16;109;
29;51007.55527816576;17;true;135402;12;95;
30;36933.932245585296;18;true;126999;23;111;
