trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;18086.230960342535;32;true;120006;2720;5695;
2;18138.521824238753;32;true;120007;3738;7661;
3;18142.23823763068;32;true;120008;3283;6797;
4;18170.731452065218;32;true;120010;3631;7491;
5;18193.063543089145;32;true;120019;2783;5767;
6;18218.84828631655;32;true;120009;3458;7125;
7;18345.999705430888;32;true;120018;2572;5437;
8;18391.258541403437;32;true;120010;2494;5247;
9;18417.419206944694;32;true;120003;2256;4787;
10;18707.298112586464;32;true;120008;3156;6525;
11;18985.480496853892;32;true;120002;3178;6589;
12;19031.732028355334;32;true;120008;2256;4757;
13;19528.270913789456;32;true;120011;3359;6933;
14;19890.983127308973;32;true;120006;2529;5321;
15;20206.526743941602;32;true;120028;3891;7959;
16;20477.8174181189;32;true;120025;4046;8263;
17;21382.415739443593;32;true;120002;2971;6157;
18;22012.14441180423;32;true;120162;2828;5895;
19;22060.88371250014;32;true;120008;3627;7491;
20;18268.4404905974;33;true;120013;2546;5283;
21;18358.08772632299;33;true;120010;3108;6427;
22;18358.08772632299;33;true;120025;3203;6617;
23;18495.610477197282;33;true;120003;3152;6535;
24;18525.610813794436;33;true;120022;2511;5305;
25;18526.437455327727;33;true;120006;3149;6535;
26;18611.910519678873;33;true;120013;2793;5839;
27;18712.893461244526;33;true;120007;2199;4617;
28;18714.93232727235;33;true;120019;1490;3247;
29;19092.434062119984;33;true;120002;2008;4321;
30;18764.25538401424;34;true;120008;2385;5011;
