trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;53630.20792578675;14;true;120030;840;1897;
2;55277.96721886249;14;true;120006;677;1593;
3;56754.78494260215;14;true;121931;360;965;
4;56776.67612681701;14;true;121723;401;1003;
5;57335.58780445892;14;true;120191;770;1763;
6;57770.61526153485;14;true;120466;580;1385;
7;58778.34612671134;14;true;120039;311;867;
8;48944.48398626589;15;true;120273;369;955;
9;49585.80097417488;15;true;120023;728;1691;
10;49847.04721671864;15;true;120013;983;2177;
11;50388.94616149449;15;true;121371;493;1207;
12;50831.88333048336;15;true;120017;542;1315;
13;51066.65486489835;15;true;120010;708;1625;
14;51463.8876672519;15;true;120031;597;1409;
15;51695.37038077381;15;true;120002;552;1327;
16;53278.98423299648;15;true;120052;568;1365;
17;53419.15373740971;15;true;120437;279;779;
18;53585.111033063054;15;true;120807;375;961;
19;53750.48864493046;15;true;120141;471;1163;
20;54359.92821243631;15;true;121434;199;653;
21;54887.56119873747;15;true;120568;162;559;
22;55296.498067436965;15;true;120192;176;601;
23;55331.26154317446;15;true;121277;293;829;
24;55763.47716237503;15;true;120455;84;397;
25;56296.21814971879;15;true;120467;362;981;
26;56704.960913380826;15;true;122225;189;621;
27;57120.952099261565;15;true;120245;196;613;
28;58123.560052278204;15;true;121873;360;957;
29;50650.92578471343;16;true;120526;175;551;
30;50759.78274890863;16;true;120227;282;809;
