trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;40899.51783397348;58;true;120012;3935;8239;
2;40067.967000908364;59;true;120008;4009;8301;
3;40274.27385675644;59;true;120000;3972;8273;
4;40382.2527930976;59;true;120008;4837;9871;
5;40404.285032620835;59;true;120017;4264;8863;
6;40464.30529754148;59;true;120025;4350;8991;
7;40498.380754247795;59;true;120006;3956;8265;
8;40542.416240208695;59;true;120003;3908;8155;
9;40570.899829209666;59;true;120010;4302;8883;
10;40666.454251886404;59;true;120014;3966;8235;
11;40687.11096731015;59;true;120009;4500;9257;
12;40719.638444100354;59;true;120002;3851;8055;
13;40726.85650355484;59;true;120003;3735;7821;
14;40909.62987086431;59;true;120018;4783;9789;
15;40944.819066033706;59;true;120003;4206;8685;
16;40986.475598903206;59;true;120011;3845;8033;
17;41045.12022532063;59;true;120011;3651;7689;
18;41246.8537417147;59;true;120013;4185;8699;
19;41293.743884964584;59;true;120005;4522;9289;
20;40452.962289704294;60;true;120000;4398;9047;
21;40516.29312970565;60;true;120001;3986;8283;
22;40541.26046319406;60;true;120000;4304;8889;
23;40630.66221227614;60;true;120002;3979;8307;
24;40724.539295639646;60;true;120005;4421;9101;
25;40756.90539438154;60;true;120013;4706;9653;
26;41093.224234152985;60;true;120017;4019;8347;
27;40263.56802549065;61;true;120002;4301;8917;
28;40323.25251157273;61;true;120010;4227;8737;
29;40444.69509996228;61;true;120081;4157;8585;
30;41241.84191090316;61;true;120010;4551;9315;
