trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43013.57108772134;92;true;120009;3351;6931;
2;43115.055193057946;92;true;120003;3724;7615;
3;43285.53928333675;92;true;120009;3397;6969;
4;43870.87604655416;92;true;120003;3318;6833;
5;44313.06476924606;92;true;120020;3505;7179;
6;42602.398508720544;93;true;120013;3492;7151;
7;42700.75264851303;93;true;120042;3673;7493;
8;42798.56499934513;93;true;120013;3619;7403;
9;42874.34828220731;93;true;120009;3052;6361;
10;43077.01812635494;93;true;120008;3438;7055;
11;43275.12593528893;93;true;120030;3534;7227;
12;43429.460813383404;93;true;120030;3327;6863;
13;43546.687897091695;93;true;120018;3362;6915;
14;43552.42543404028;93;true;120015;3285;6753;
15;43919.96576202047;93;true;120277;3576;7327;
16;44071.025097939084;93;true;120310;3349;6939;
17;42871.209770644404;94;true;120196;3494;7163;
18;42970.645873719644;94;true;120000;4052;8211;
19;43042.540472356784;94;true;120017;3721;7563;
20;43166.17311150239;94;true;120045;3527;7225;
21;43200.56304179852;94;true;120005;3363;6905;
22;43276.3921166839;94;true;120013;3322;6833;
23;43435.72750658978;94;true;120014;3534;7243;
24;43979.374642086805;94;true;120005;3696;7529;
25;44322.47990528434;94;true;120000;3507;7163;
26;44334.53626504068;94;true;120027;3364;6927;
27;45128.753038483126;94;true;120004;3557;7253;
28;43812.70989197215;95;true;120007;3260;6707;
29;43953.20599695544;95;true;120002;3713;7557;
30;44914.04139696428;95;true;120018;3314;6799;
