trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;58701.163191726126;100;true;120012;4097;8283;
2;58706.84335732386;100;true;120022;4034;8151;
3;58763.2502977257;100;true;120012;4153;8379;
4;58873.64434497694;100;true;120036;4069;8217;
5;58882.29101607207;100;true;120011;3926;7933;
6;59008.45517834469;100;true;120020;3692;7467;
7;59052.101700718056;100;true;120009;3723;7513;
8;59147.91714965809;100;true;120015;3987;8071;
9;59175.23290438808;100;true;120009;3794;7671;
10;59196.095845302036;100;true;120002;4149;8371;
11;59257.496386015206;100;true;120031;3901;7889;
12;59384.25566768123;100;true;120016;3974;8031;
13;59392.53594274111;100;true;120009;3821;7731;
14;59503.80579777068;100;true;120020;3992;8069;
15;59526.94640623083;100;true;120007;4002;8083;
16;59528.57866829837;100;true;120038;3957;7999;
17;59548.597351027915;100;true;120029;4024;8141;
18;59587.856450852436;100;true;120008;3987;8061;
19;59588.68064515293;100;true;120023;3928;7961;
20;59706.550716381644;100;true;120008;4024;8141;
21;59719.20603641355;100;true;120015;3643;7391;
22;59797.019915810946;100;true;120020;3839;7759;
23;59825.18494286287;100;true;120026;4044;8191;
24;59843.1451958394;100;true;120013;3960;8003;
25;59855.96635253058;100;true;120022;4185;8441;
26;59882.68480736734;100;true;120022;3852;7785;
27;59892.89841015565;100;true;120011;4074;8229;
28;60018.95335193319;100;true;120001;3653;7393;
29;60018.95335193319;100;true;120003;3651;7389;
30;60172.113059262374;100;true;120006;4020;8101;
