trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;30789.95864089694;20;true;127273;55;207;
2;34066.21066693258;20;true;127284;33;173;
3;29621.868882448045;21;true;134957;78;261;
4;29676.725841820004;21;true;132156;54;223;
5;30213.0754468083;21;true;121478;50;197;
6;31096.785464118562;21;true;123146;44;181;
7;31529.833149059006;21;true;132481;44;181;
8;31559.153344894577;21;true;123927;36;163;
9;32094.683445374543;21;true;121803;18;109;
10;32710.183196879483;21;true;128350;36;175;
11;30030.124566349205;22;true;120757;63;213;
12;30759.14342877741;22;true;134721;41;183;
13;31335.183475301765;22;true;120159;35;163;
14;31819.972060513675;22;true;126138;30;149;
15;32110.67423905386;22;true;123088;18;119;
16;32260.17143240101;22;true;120889;22;123;
17;32447.151057431623;22;true;122947;23;137;
18;32689.229368666074;22;true;136123;61;215;
19;35328.9471365044;22;true;136487;28;149;
20;30060.52548070523;23;true;120396;29;153;
21;30693.304739095995;23;true;128901;54;197;
22;30875.853812378104;23;true;132854;41;181;
23;32014.330058414347;23;true;126834;27;149;
24;32077.842024098623;23;true;127035;16;113;
25;32144.201860188765;23;true;131390;46;185;
26;32564.764811880657;23;true;120079;21;131;
27;33037.77041856745;23;true;129799;23;143;
28;33691.24680183696;23;true;122610;22;135;
29;28883.663252610655;24;true;121668;36;177;
30;31054.350955781847;24;true;121967;35;167;
