mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
19.666666666666668;0.5466722735905343;53414.00548908538;4127.23702772767;1.0;0.0;120361.9;397.6243548705322;954.6;329.07326508408954;2293.866666666667;641.0114170446649;
