trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;52729.9659253148;51;true;120016;3908;8311;
2;52910.38712750729;51;true;120013;4046;8521;
3;53217.60552604052;51;true;120006;3435;7399;
4;53899.240548425456;51;true;120008;3563;7571;
5;51439.70125652134;52;true;120020;3779;7961;
6;52012.0654752387;52;true;120025;3570;7589;
7;52016.52034579945;52;true;120007;4162;8741;
8;52155.96611176071;52;true;120125;3700;7915;
9;52225.66744173092;52;true;120024;3866;8193;
10;52492.831956582224;52;true;120037;3567;7559;
11;52678.19064883085;52;true;120252;3142;6811;
12;52684.001401523994;52;true;120002;4550;9455;
13;52722.733745695354;52;true;120018;3362;7229;
14;52818.25668878578;52;true;120010;3662;7765;
15;52880.415472157;52;true;120002;3491;7405;
16;53845.862240012364;52;true;120007;4347;9083;
17;53908.38224534083;52;true;120019;3470;7377;
18;55439.92908905412;52;true;120010;3673;7749;
19;51302.075099059235;53;true;120010;3774;7979;
20;51529.02875819922;53;true;120007;3682;7793;
21;51762.00258681479;53;true;120003;3313;7131;
22;51895.552634153704;53;true;120032;3649;7701;
23;51927.600319599056;53;true;120007;3446;7347;
24;52106.28184243373;53;true;120014;3432;7311;
25;52445.14735326912;53;true;120041;3700;7881;
26;52491.05238711657;53;true;120008;3551;7519;
27;53651.067869284736;53;true;120012;3456;7359;
28;53760.244588796886;53;true;120017;3169;6821;
29;53921.08994269367;53;true;120011;3629;7725;
30;50744.187389161125;54;true;120004;4155;8693;
