trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42965.58891644927;98;true;120034;4761;9665;
2;42965.63774134005;98;true;120008;4730;9625;
3;42968.39508801676;98;true;120005;4370;8857;
4;42968.676083971885;98;true;120022;4924;9979;
5;42968.85672027618;98;true;120017;4797;9687;
6;42969.45704285354;98;true;120017;4688;9503;
7;42969.73640509892;98;true;120009;4869;9905;
8;42969.73640509892;98;true;120014;4110;8387;
9;42969.86810853897;98;true;120001;4177;8489;
10;42970.95752506851;98;true;120006;4929;9971;
11;42971.23530107602;98;true;120013;4208;8559;
12;42972.66512076782;98;true;120007;4963;10055;
13;42973.44554375754;98;true;120003;4638;9401;
14;42973.70100412241;98;true;120007;4840;9803;
15;42973.98599016304;98;true;120009;4759;9685;
16;42974.0555582634;98;true;120003;4339;8819;
17;42974.186334768856;98;true;120008;4834;9813;
18;42974.82861327122;98;true;120006;4742;9663;
19;42977.791383626376;98;true;120011;4693;9569;
20;43003.89906337177;98;true;120014;4715;9555;
21;43011.88376274953;98;true;120006;4570;9273;
22;43012.391764538464;98;true;120016;4801;9759;
23;43013.91908574728;98;true;120008;4807;9763;
24;43017.15784944407;98;true;120002;4631;9439;
25;43054.038783420154;98;true;120003;4710;9581;
26;43302.680010380216;98;true;120011;4288;8777;
27;43342.66575928817;98;true;120004;4850;9819;
28;43349.12979762728;98;true;120024;4689;9537;
29;43402.078958778286;98;true;120031;4873;9835;
30;42742.3788769202;99;true;120022;4619;9399;
