trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;35739.64162836355;22;true;120383;302;827;
2;31364.30497895926;23;true;120014;250;713;
3;33290.31787412653;23;true;120492;221;653;
4;33612.533761437146;23;true;120628;316;843;
5;33831.80801930948;23;true;120010;343;891;
6;35242.743837304435;23;true;122025;116;449;
7;35459.499806855674;23;true;120762;187;589;
8;35702.61294309905;23;true;120645;154;521;
9;36650.42400003232;23;true;120600;151;521;
10;32288.192527545503;24;true;120978;318;827;
11;33121.359160074215;24;true;121171;440;1079;
12;33146.79155310005;24;true;121648;238;679;
13;33401.761526736176;24;true;122154;234;679;
14;33425.4515926793;24;true;120078;334;881;
15;33433.752507578654;24;true;120034;213;643;
16;33504.15712347473;24;true;122041;186;579;
17;33953.62648311915;24;true;120176;203;619;
18;34488.00155059504;24;true;121822;164;547;
19;34529.386778258755;24;true;121008;218;641;
20;34987.15213613519;24;true;120023;201;607;
21;35347.17818628145;24;true;120073;294;813;
22;38237.167881631445;24;true;120523;158;523;
23;32507.04784637375;25;true;123250;301;793;
24;33484.74222960011;25;true;120431;94;387;
25;34653.15679230494;25;true;120524;149;503;
26;34950.247069025805;25;true;120055;233;685;
27;36802.73007854374;25;true;121754;263;721;
28;32729.606713539728;26;true;121462;152;515;
29;33605.67755263437;26;true;120557;173;561;
30;35009.4232241344;26;true;120673;254;737;
