trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;17335.247668875552;31;true;120007;3780;7755;
2;17412.597359239873;31;true;120018;2709;5649;
3;17504.0651666631;31;true;120004;3282;6835;
4;17508.46193689003;31;true;120009;3097;6433;
5;17535.225357108484;31;true;120016;4401;8937;
6;17564.456568886297;31;true;120007;3195;6605;
7;17632.455126412053;31;true;120181;3594;7377;
8;17730.140951723013;31;true;120015;2425;5087;
9;18799.209445895664;31;true;120004;4318;8813;
10;19027.8762168255;31;true;120727;2554;5349;
11;19043.140968496664;31;true;121289;2065;4367;
12;19186.22664611772;31;true;120008;4078;8305;
13;19380.876081407205;31;true;120002;3698;7533;
14;19897.57271186701;31;true;120006;4196;8553;
15;20176.165899853957;31;true;120016;3288;6791;
16;17457.38405420011;32;true;120002;3420;7039;
17;17647.97125506091;32;true;120010;2291;4805;
18;17661.016120251992;32;true;120009;4340;8817;
19;17686.680947848043;32;true;120028;4377;8887;
20;17822.02232348181;32;true;120010;3422;7043;
21;17834.423996988426;32;true;120049;3214;6629;
22;17883.8865022415;32;true;120002;3565;7327;
23;17963.485907656166;32;true;120039;2575;5431;
24;18020.85942927365;32;true;120006;3069;6291;
25;18150.857360336147;32;true;120162;2904;6059;
26;20430.337161347816;32;true;120008;4277;8701;
27;21103.934772108856;32;true;120011;3778;7715;
28;17906.391711611122;33;true;120006;4557;9231;
29;17925.527127495057;33;true;120015;4096;8349;
30;18060.269562520418;33;true;120024;4472;9083;
