trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;42488.657042713436;100;true;600004;0;550430;
2;42488.657042713436;100;true;600175;0;535245;
3;42488.657042713436;100;true;600295;0;546963;
4;42488.657042713436;100;true;600283;0;534379;
5;42488.657042713436;100;true;600403;0;552153;
6;42488.657042713436;100;true;600173;0;542618;
7;42488.657042713436;100;true;600224;0;554751;
8;42488.657042713436;100;true;600382;0;536986;
9;42488.657042713436;100;true;600397;0;550430;
10;42488.657042713436;100;true;600364;0;535660;
11;42488.657042713436;100;true;600131;0;543048;
12;42488.657042713436;100;true;600262;0;540865;
13;42488.657042713436;100;true;600257;0;552150;
14;42488.657042713436;100;true;600356;0;549994;
15;42488.657042713436;100;true;600399;0;549988;
16;42488.657042713436;100;true;600071;0;540450;
17;42488.657042713436;100;true;600121;0;545643;
18;42488.657042713436;100;true;600073;0;546515;
19;42488.657042713436;100;true;600392;0;533952;
20;42488.657042713436;100;true;600414;0;553876;
21;42488.657042713436;100;true;600182;0;534800;
22;42488.657042713436;100;true;600282;0;546521;
23;42488.657042713436;100;true;600351;0;549095;
24;42488.657042713436;100;true;600363;0;535669;
25;42488.657042713436;100;true;600454;0;535233;
26;42488.657042713436;100;true;600122;0;538246;
27;42488.657042713436;100;true;600386;0;544780;
28;42488.657042713436;100;true;600374;0;541304;
29;42488.657042713436;100;true;600423;0;544786;
30;42488.657042713436;100;true;600517;0;518755;
