trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;30792.550767859782;11;true;606939;0;249069;
2;30826.831989806757;11;true;614656;0;251351;
3;31136.888261007498;11;true;634301;0;205935;
4;31149.58337874632;11;true;603242;0;205495;
5;31156.461789242898;11;true;631051;0;254630;
6;28967.807612419583;12;true;631255;0;265170;
7;47139.456280961414;13;true;1047232;0;55644;
8;47139.456280961414;13;true;1049713;0;55644;
9;47139.456280961414;13;true;1283110;0;55644;
10;47139.456280961414;13;true;1284611;0;55644;
11;47139.456280961414;13;true;1013187;0;55644;
12;47139.456280961414;13;true;1021076;0;55644;
