trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;35215.048840326264;25;true;601236;0;1089453;
2;35383.73731082826;25;true;601236;0;1076269;
3;35653.971059480566;25;true;601724;0;1091562;
4;36288.464188443904;25;true;600074;0;1117596;
5;36411.29343532662;25;true;600164;0;997936;
6;36469.11379898845;25;true;600553;0;996226;
7;34528.81693537125;26;true;600426;0;1078923;
8;35275.64910010551;26;true;601316;0;1094551;
9;35570.654461318016;26;true;600818;0;1055891;
10;35972.835269172254;26;true;600732;0;1058309;
11;35980.719419102956;26;true;601872;0;1034039;
12;36126.6772629352;26;true;600732;0;1080956;
13;36466.59558756331;26;true;600285;0;1045485;
14;36503.673988776776;26;true;601627;0;1074573;
15;36619.78477439495;26;true;601252;0;1087800;
16;36938.45056457857;26;true;601536;0;986209;
17;36943.91992426054;26;true;600519;0;1104342;
18;37049.05282475061;26;true;600080;0;1066323;
19;37073.22159545031;26;true;601246;0;1011187;
20;38528.851188880326;26;true;600141;0;1047762;
21;38795.01233835188;26;true;601549;0;995998;
22;36028.24235635486;27;true;601377;0;1128942;
23;36170.33885066485;27;true;601140;0;1062717;
24;36350.37468856948;27;true;601368;0;1115189;
25;36826.96650445581;27;true;601261;0;1092021;
26;37839.215699005246;27;true;601506;0;1100161;
27;38641.907334348274;27;true;600503;0;1028326;
28;38951.63498717165;27;true;600304;0;1058386;
29;38957.22947787963;27;true;601578;0;1215691;
30;39176.50025417566;28;true;600656;0;1098966;
