trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;54566.51320593839;80;true;600656;0;1170890;
2;54801.19745997381;80;true;600674;0;1169817;
3;54815.780558900246;80;true;601030;0;1131745;
4;54920.153434469124;80;true;600915;0;1170966;
5;54976.84097002228;80;true;601244;0;1146009;
6;55077.66360681859;80;true;601173;0;1177863;
7;55117.90063933202;80;true;601541;0;1147827;
8;55331.4284823801;80;true;600915;0;1073262;
9;55347.58312852743;80;true;600071;0;1134176;
10;55352.82796517027;80;true;600897;0;1173717;
11;55377.132172625774;80;true;601172;0;1159094;
12;55413.44362668845;80;true;600868;0;1138162;
13;55413.605667579635;80;true;601490;0;1152244;
14;55429.6084403496;80;true;601153;0;1161398;
15;55457.128793986754;80;true;600682;0;1091687;
16;55459.28856940315;80;true;601061;0;1154932;
17;55534.220026862735;80;true;600863;0;1066927;
18;55563.13308539779;80;true;600741;0;1143011;
19;55568.563426427056;80;true;601560;0;1109078;
20;55593.38935801958;80;true;601267;0;1163327;
21;55594.52120318595;80;true;601268;0;1163246;
22;55632.5735307836;80;true;600762;0;1057881;
23;55714.424013009055;80;true;600361;0;1142009;
24;55741.61235787035;80;true;600874;0;1079021;
25;55941.23171445339;80;true;600192;0;1154206;
26;55967.55902901618;80;true;600269;0;1178812;
27;56085.51928202694;80;true;601558;0;1142124;
28;56115.18372091467;80;true;601493;0;1125031;
29;56131.72790411316;80;true;600177;0;1144477;
30;56615.005738584136;80;true;601692;0;1110636;
