trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;47349.35865846984;77;true;600903;0;1250330;
2;47419.00550193917;78;true;600748;0;1227576;
3;48305.80484536165;78;true;600268;0;1211646;
4;47472.34892450437;79;true;600722;0;1187076;
5;47585.192026815304;79;true;600788;0;1235528;
6;47781.23463697269;79;true;600397;0;1286083;
7;47933.69763504014;79;true;600936;0;1254563;
8;47952.55516466708;79;true;600089;0;1254555;
9;47966.762766083455;79;true;600885;0;1269900;
10;48126.77262000612;79;true;600860;0;1231502;
11;48268.179648883764;79;true;600688;0;1241279;
12;48321.2013625872;79;true;600989;0;1311770;
13;48493.86336309799;79;true;600138;0;1272532;
14;48661.74470920691;79;true;600593;0;1220796;
15;47498.38348383639;80;true;600458;0;1192609;
16;48177.30357685256;80;true;600813;0;1295468;
17;48261.94909052118;80;true;601077;0;1170067;
18;48298.97320634084;80;true;600141;0;1161586;
19;48425.62447895336;80;true;600268;0;1250178;
20;48455.83723983361;80;true;600244;0;1264548;
21;48543.54298470848;80;true;600840;0;1235881;
22;48555.975529414856;80;true;600060;0;1295530;
23;48600.6310298266;80;true;600829;0;1247739;
24;48685.354461043484;80;true;600022;0;1261272;
25;48737.36900272396;80;true;600319;0;1260522;
26;49246.11017826754;80;true;600724;0;1183914;
27;48503.01424656813;81;true;600173;0;1190678;
28;48584.415126667365;81;true;600803;0;1260019;
29;48659.132021865276;81;true;601025;0;1215079;
30;48985.74158538598;81;true;600913;0;1267058;
