mean_bsf_nv;sd_bsf_nv;mean_bsf_tc;sd_bsf_tc;mean_bsf_fc;sd_bsf_fc;mean_exec_time;sd_exec_time;mean_total_iterations;sd_solution_evaluations;mean_total_iterations;sd_solution_evaluations;
32.6;0.7239737088005909;18952.840315429185;825.9396502784984;1.0;0.0;600662.4;335.74175215175575;0.0;0.0;726035.0;109905.74860620192;
