trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;50116.12575880303;17;true;603273;0;844956;
2;51810.63426145907;17;true;600332;0;755741;
3;51910.990029526976;17;true;600642;0;660419;
4;52094.986027852094;17;true;602299;0;726356;
5;52227.481386478365;17;true;601657;0;737162;
6;52416.34137402059;17;true;600929;0;594711;
7;53236.30364313706;17;true;601680;0;878297;
8;53305.52020097874;17;true;601353;0;860936;
9;48429.00493249319;18;true;600265;0;958906;
10;49142.25094271675;18;true;600985;0;862177;
11;49250.38036279695;18;true;602754;0;989803;
12;50065.74519280229;18;true;602725;0;787181;
13;50166.226798008014;18;true;602558;0;786322;
14;50274.331679002615;18;true;602336;0;835134;
15;50748.90655304289;18;true;601579;0;873734;
16;51109.13422193336;18;true;600627;0;839912;
17;51188.892250190096;18;true;601373;0;869845;
18;51590.38951850149;18;true;600071;0;919694;
19;51590.38951850149;18;true;601043;0;972623;
20;51617.456084593825;18;true;601949;0;875750;
21;51758.69393791822;18;true;600841;0;837537;
22;51808.21821110595;18;true;603131;0;748279;
23;52018.815264679215;18;true;600576;0;970620;
24;52544.572900425184;18;true;602291;0;913170;
25;54260.444582462704;18;true;601011;0;773758;
26;49002.998132589;19;true;602677;0;929393;
27;49003.78833737286;19;true;601191;0;901517;
28;49107.15035332678;19;true;601960;0;988541;
29;49543.88128488992;19;true;603090;0;959781;
30;49863.53300066533;19;true;603124;0;928362;
