trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;41618.435270590984;15;true;606363;0;523104;
2;40427.0622004125;16;true;606886;0;499009;
3;41098.74583884468;16;true;611685;0;562904;
4;41099.427739770355;16;true;603363;0;556218;
5;41165.489541931405;16;true;603304;0;564470;
6;41176.36456047802;16;true;606621;0;497787;
7;41176.36456047802;16;true;600807;0;563930;
8;41204.10296081632;16;true;602330;0;582766;
9;41206.722176635005;16;true;609901;0;564665;
10;41207.1903527422;16;true;606927;0;564167;
11;41207.1938036318;16;true;606874;0;608262;
12;41209.483197867725;16;true;607361;0;588084;
13;41209.96682287262;16;true;602847;0;453769;
14;41209.96682287262;16;true;605830;0;497805;
15;41346.77430865329;16;true;610491;0;560984;
16;63909.178551965226;19;true;882660;0;28730;
17;63909.178551965226;19;true;883645;0;28730;
18;63909.178551965226;19;true;884125;0;28730;
19;63909.178551965226;19;true;884415;0;28730;
20;63909.178551965226;19;true;612427;0;28730;
21;63909.178551965226;19;true;612492;0;28730;
22;63909.178551965226;19;true;613025;0;28730;
