trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;36021.185136483546;21;true;602095;0;1028542;
2;35219.897455448234;22;true;601478;0;987308;
3;36736.840106128744;22;true;602022;0;1019221;
4;36897.85130595765;22;true;601497;0;945857;
5;37157.49278192658;22;true;601130;0;878162;
6;37328.32954416356;22;true;602108;0;932926;
7;38034.15473285247;22;true;600215;0;920643;
8;38171.85806962124;22;true;600491;0;915212;
9;38374.71324835347;22;true;601638;0;919192;
10;38404.07777238349;22;true;600907;0;946281;
11;38548.60579103805;22;true;600915;0;1037348;
12;38557.69235978611;22;true;600984;0;944330;
13;38595.92012238501;22;true;601482;0;922356;
14;39064.50072244137;22;true;601846;0;907081;
15;39100.379095330114;22;true;601015;0;913442;
16;39102.32717677563;22;true;601748;0;991600;
17;39242.04226498007;22;true;602018;0;952051;
18;39637.704246140725;22;true;601961;0;1002798;
19;36730.234105002804;23;true;600816;0;1003820;
20;36814.86192323381;23;true;602373;0;1060817;
21;36932.21427648456;23;true;601163;0;1064762;
22;37082.42310049804;23;true;600627;0;1037898;
23;37196.05931073138;23;true;601786;0;1133627;
24;37753.6061286618;23;true;600272;0;1019929;
25;37885.84692132778;23;true;600200;0;1051171;
26;37925.935672886306;23;true;600756;0;1032309;
27;38368.35845894165;23;true;601475;0;1013386;
28;38482.02779339876;23;true;600521;0;991626;
29;38615.439550291325;23;true;600522;0;1069227;
30;39442.76652438438;23;true;600837;0;1013895;
