trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;49736.722785695354;59;true;601073;0;970042;
2;50546.904338939275;59;true;600297;0;1007656;
3;48762.69341713543;60;true;600958;0;1073070;
4;48838.176141608215;60;true;600850;0;1073814;
5;49018.00889967281;60;true;600108;0;1053084;
6;49244.079374340356;60;true;600819;0;1099810;
7;49366.67984726694;60;true;600028;0;1092660;
8;49497.412677477354;60;true;600859;0;951411;
9;50046.36239732206;60;true;600412;0;1075443;
10;50160.09166125081;60;true;600454;0;1065694;
11;50214.64004202432;60;true;600619;0;1028741;
12;50418.0656585245;60;true;600671;0;1118984;
13;48502.192785720355;61;true;600430;0;1145471;
14;48793.204576221084;61;true;601714;0;1016198;
15;49031.15987461731;61;true;601358;0;1100045;
16;49069.80910959907;61;true;601299;0;1059480;
17;49111.78126968072;61;true;601827;0;1081443;
18;49209.3644752085;61;true;601807;0;1078237;
19;49346.67543147307;61;true;600355;0;1053691;
20;49379.07099918808;61;true;600401;0;1133127;
21;49419.93895850603;61;true;601304;0;1123873;
22;49459.922443454896;61;true;601328;0;1088452;
23;49580.183994349776;61;true;600491;0;1103554;
24;49674.24772502342;61;true;601250;0;1125314;
25;49686.35001176654;61;true;600490;0;1133520;
26;49989.96178237542;61;true;600622;0;1073294;
27;48817.15258006465;62;true;600500;0;1147402;
28;48844.674118678384;62;true;600187;0;1143071;
29;49916.74747863169;62;true;600770;0;1080930;
30;49088.66270715132;63;true;600671;0;1149076;
