trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43077.00550403535;62;true;601324;0;1044057;
2;42203.30062257332;63;true;600810;0;1220410;
3;42498.63743864342;63;true;600153;0;1137947;
4;42542.69080982366;63;true;600822;0;1228230;
5;42571.67571662583;63;true;600971;0;1125203;
6;42630.607323057906;63;true;600966;0;1069395;
7;42172.397306977684;64;true;600872;0;1220900;
8;42312.48758405667;64;true;601157;0;1124020;
9;42517.090626798505;64;true;600998;0;1097347;
10;42591.380373165;64;true;601127;0;1138363;
11;42617.86014714336;64;true;600826;0;1138819;
12;42706.10083121206;64;true;601161;0;1100053;
13;42715.68497430541;64;true;601175;0;1258599;
14;42776.951091296185;64;true;601148;0;1270466;
15;42811.09508537826;64;true;601087;0;1082684;
16;42834.76613280005;64;true;600579;0;1209619;
17;42896.47566911816;64;true;601168;0;1178746;
18;42939.26701400211;64;true;600655;0;1105435;
19;43206.50734879536;64;true;601284;0;1157205;
20;42414.81981732607;65;true;600545;0;1225481;
21;42418.505454996324;65;true;600804;0;1168964;
22;42599.8889081758;65;true;600850;0;1213673;
23;42800.829745466;65;true;600788;0;1253847;
24;42808.70844766488;65;true;600887;0;1177598;
25;42871.1430499673;65;true;600077;0;1164187;
26;42873.80045286172;65;true;600075;0;1165165;
27;42874.67568861506;65;true;601118;0;1206398;
28;42955.933895175076;65;true;600793;0;1212105;
29;43418.72999472337;65;true;601057;0;1257986;
30;43373.32798088307;66;true;601097;0;1176484;
