trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43510.76455007449;95;true;600136;0;998334;
2;43773.78295587117;95;true;600628;0;1061337;
3;43849.13293648967;95;true;600227;0;964380;
4;43905.31426701176;95;true;600747;0;1037581;
5;43952.2734959075;95;true;600364;0;996569;
6;43972.60221920532;95;true;600492;0;950861;
7;44031.45032970123;95;true;600040;0;1013579;
8;44048.44828726726;95;true;600248;0;937820;
9;44092.65664921995;95;true;600190;0;929362;
10;44148.93170041845;95;true;600671;0;957256;
11;44213.30277450804;95;true;600045;0;933316;
12;44289.61092729293;95;true;600604;0;988772;
13;43709.21974100433;96;true;600240;0;985716;
14;43709.21974100433;96;true;600444;0;991769;
15;43980.1582248359;96;true;600772;0;1097314;
16;44044.40978148018;96;true;600198;0;1065705;
17;44160.82033072357;96;true;600201;0;983467;
18;44185.01876851239;96;true;600447;0;1002619;
19;44187.63077310138;96;true;600026;0;964721;
20;44313.33303595938;96;true;600025;0;996392;
21;44679.217564980136;96;true;600048;0;989138;
22;44727.04050269374;96;true;600438;0;980095;
23;44751.48556072779;96;true;600223;0;963678;
24;44764.83296235428;96;true;600118;0;1024169;
25;44912.290788221806;96;true;600165;0;1084513;
26;45072.37749264248;96;true;600143;0;1001518;
27;44609.72656287162;97;true;600585;0;1018489;
28;44757.437448758275;97;true;600171;0;980685;
29;45067.329322919206;97;true;600301;0;1069828;
30;45330.671098008286;98;true;600038;0;1038545;
