trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;48208.55623022917;20;true;600306;0;750354;
2;48631.29829368034;20;true;603670;0;796140;
3;48635.458269518494;20;true;603779;0;802920;
4;48767.463579281946;20;true;605602;0;892870;
5;48778.66163295821;20;true;603316;0;738879;
6;48845.89286562447;20;true;602467;0;813937;
7;48861.19123404949;20;true;605505;0;795327;
8;48948.56566341856;20;true;601990;0;766798;
9;49001.209699134124;20;true;601568;0;801868;
10;49014.2903007081;20;true;600635;0;770256;
11;49054.115607840475;20;true;601233;0;768965;
12;49072.584948176926;20;true;601783;0;735258;
13;49097.505283297956;20;true;600224;0;771946;
14;49131.47147053172;20;true;605784;0;765455;
15;49162.04153847784;20;true;602621;0;813868;
16;49164.17013989351;20;true;604266;0;757446;
17;49295.43676311332;20;true;605998;0;803813;
18;49301.23227856257;20;true;602869;0;799255;
19;49444.96677497083;20;true;603993;0;759925;
20;49445.656806751016;20;true;603900;0;784429;
21;49475.99611523056;20;true;602652;0;730278;
22;50252.021678177465;20;true;601471;0;763099;
23;50313.26313901638;20;true;602507;0;753286;
24;48286.85239858467;21;true;600586;0;820269;
25;48369.81952860078;21;true;601597;0;844343;
26;48895.05501381004;21;true;602341;0;860362;
27;48899.04708044999;21;true;604827;0;875810;
28;49008.92640670493;21;true;600983;0;768772;
29;49022.78119248951;21;true;601473;0;863120;
30;49242.87938031395;21;true;603600;0;891194;
