trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;43088.51246492048;101;true;600385;0;786687;
2;43088.51246492048;101;true;600406;0;753487;
3;43088.51246492048;101;true;600215;0;743245;
4;43088.51246492048;101;true;600190;0;785725;
5;43088.51246492049;101;true;600454;0;764410;
6;43088.51246492049;101;true;600571;0;765536;
7;43088.51246492049;101;true;600497;0;758893;
8;43088.51246492049;101;true;600549;0;759523;
9;43088.51246492049;101;true;600116;0;780794;
10;43088.51246492049;101;true;600356;0;749182;
11;43088.51246492049;101;true;600394;0;760452;
12;43088.51246492049;101;true;600466;0;750451;
13;43088.51246492049;101;true;600224;0;772890;
14;43088.51246492049;101;true;600256;0;772729;
15;43088.51246492049;101;true;600249;0;756529;
16;43088.51246492049;101;true;600307;0;767668;
17;43088.51246492049;101;true;600146;0;764389;
18;43088.51246492049;101;true;600178;0;765316;
19;43088.51246492049;101;true;600163;0;773527;
20;43088.51246492049;101;true;600440;0;768799;
21;43088.51246492049;101;true;600573;0;773426;
22;43088.51246492049;101;true;600079;0;767565;
23;43088.51246492049;101;true;600152;0;744049;
24;43088.51246492049;101;true;600212;0;781600;
25;43088.51246492049;101;true;600251;0;635585;
26;43088.51246492049;101;true;600023;0;786708;
27;43088.51246492049;101;true;600141;0;756217;
28;43088.51246492049;101;true;600181;0;778193;
29;43088.51246492049;101;true;600222;0;746124;
30;43088.51246492049;101;true;600443;0;754579;
