trial;tc;nv;feasible;execTime;totalIterations;numSolutionsEvaluation;
1;36629.144298392275;25;true;601330;0;724079;
2;35360.44022040389;26;true;607462;0;858974;
3;35458.96614628283;26;true;602358;0;743693;
4;35484.89486437174;26;true;603204;0;841573;
5;35589.088177308055;26;true;606023;0;838997;
6;35683.96130006178;26;true;602292;0;810397;
7;35684.343854137136;26;true;605099;0;843259;
8;35693.94299318526;26;true;600623;0;829984;
9;35741.974251191066;26;true;601167;0;869828;
10;35749.185933910856;26;true;607854;0;853231;
11;35800.7241289946;26;true;602038;0;772189;
12;35801.2271580353;26;true;602486;0;799465;
13;35806.59896985929;26;true;603390;0;763660;
14;35854.89388144414;26;true;602857;0;782311;
15;35936.80617890873;26;true;606770;0;817409;
16;35964.180681393584;26;true;607296;0;804382;
17;35973.847293266015;26;true;604683;0;807127;
18;36068.97192621809;26;true;605282;0;859144;
19;36082.59545005843;26;true;603721;0;778444;
20;36125.697511338985;26;true;604461;0;841396;
21;36145.5103576796;26;true;605778;0;880911;
22;36209.28833037922;26;true;603227;0;776135;
23;36241.21367303216;26;true;601309;0;802512;
24;36278.897450103555;26;true;603918;0;803685;
25;36401.120199832665;26;true;607853;0;831770;
26;37653.052472285395;26;true;607656;0;830183;
27;36117.689001924875;27;true;605215;0;843966;
28;36518.99492309922;27;true;602352;0;843358;
29;36652.79713828963;27;true;607000;0;895565;
30;36689.98419985574;27;true;602088;0;855506;
